CementComponent,BlastFurnaceSlag,FlyAshComponent,WaterComponent,SuperplasticizerComponent,CoarseAggregateComponent,FineAggregateComponent,AgeInDays,Strength
305.3,203.5,0.0,203.5,0.0,965.4,630.0,90,45.08
393.0,0.0,0.0,192.0,0.0,940.0,801.0,90,54.6
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28,45.71
155.0,185.0,0.0,185.0,0.0,1026.0,695.0,28,25.1
181.9,0.0,0.0,185.7,0.0,1012.4,714.3,7,7.4
382.5,0.0,0.0,185.7,0.0,1040.6,734.3,7,7.72
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7,55.25
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7,24.1
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,3,13.46
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,23.08
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7,17.37
250.0,157.0,0.0,192.0,0.0,1047.0,806.2,90,50.7
325.0,0.0,0.0,183.0,0.0,1088.0,800.0,28,22.49
222.4,0.0,96.7,189.3,4.5,967.1,870.3,100,37.34
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,7,17.37
299.8,133.7,103.3,211.5,9.9,878.2,727.6,28,36.35
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,7,8.0
238.2,158.8,0.0,186.7,0.0,1040.6,734.3,7,21.91
305.3,203.5,0.0,203.5,10.4,965.4,695.5,3,30.57
475.0,118.8,0.0,181.1,8.9,852.1,781.5,91,28.94
173.0,116.0,0.0,192.0,0.0,946.8,856.8,90,40.15
146.0,173.0,0.0,193.0,3.0,986.0,817.0,28,37.42
153.0,145.0,113.0,178.0,8.0,867.0,824.0,28,13.71
302.0,114.0,0.0,228.0,0.0,932.0,670.0,90,38.22
203.5,305.3,0.0,183.9,0.0,963.4,630.0,7,19.01
475.0,118.8,0.0,181.1,8.9,852.1,781.5,100,49.77
237.5,237.5,0.0,228.0,0.0,932.0,594.0,3,3.32
194.7,0.0,100.5,170.2,7.5,998.0,901.8,3,13.4
387.0,20.0,94.0,157.0,10.9,938.0,845.0,28,59.09
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7,7.75
233.8,0.0,94.6,197.9,4.6,947.0,852.2,56,44.03
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,28,35.87
297.0,0.0,0.0,191.0,0.0,878.0,714.0,28,27.92
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,28,25.46
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,14,23.52
275.1,0.0,95.7,191.8,5.3,948.9,830.8,28,39.42
133.1,210.7,0.0,197.9,7.0,949.4,696.7,90,54.28
295.8,0.0,0.0,185.7,0.0,1069.2,769.3,28,39.44
307.0,0.0,0.0,193.0,0.0,968.0,812.0,180,28.63
318.8,212.5,0.0,155.7,14.3,852.1,880.4,28,46.68
173.8,50.1,173.8,160.6,11.8,973.4,875.6,56,60.29
203.5,305.3,0.0,203.5,0.0,963.4,630.0,28,33.54
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90,53.69
302.0,0.0,0.0,146.0,0.0,1069.0,801.0,28,29.16
310.0,0.0,0.0,203.0,0.0,974.0,759.0,28,36.56
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7,6.9
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7,19.11
337.9,189.0,0.0,174.9,9.5,944.7,755.8,28,71.3
342.0,38.0,0.0,228.0,0.0,932.0,670.0,3,13.18
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91,66.7
144.0,136.0,106.0,178.0,7.0,941.0,774.0,28,72.1
173.8,93.4,159.9,172.3,9.7,1007.3,746.6,91,74.36
237.5,237.5,0.0,228.0,0.0,932.0,594.0,180,46.2
151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28,15.57
194.7,0.0,100.5,170.2,9.5,998.0,709.5,28,53.52
250.2,0.0,0.0,203.5,0.0,966.0,800.0,7,30.45
307.0,0.0,0.0,193.0,0.0,968.0,812.0,180,16.88
157.0,243.5,0.0,220.0,5.3,1022.0,698.0,28,24.1
289.0,0.0,0.0,192.0,0.0,927.4,758.6,28,25.57
277.0,0.0,0.0,191.0,4.0,968.0,856.0,180,35.87
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,43.38
339.0,0.0,0.0,197.0,0.0,968.0,781.0,28,25.72
387.0,0.0,0.0,157.9,13.9,938.2,845.0,14,38.56
401.8,94.7,0.0,147.4,11.4,946.8,852.2,56,66.7
540.0,0.0,0.0,173.0,0.0,1000.0,613.0,28,37.34
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,30.44
139.9,148.9,116.0,175.6,5.5,867.2,824.0,28,25.72
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28,35.96
238.0,0.0,0.0,186.0,7.0,949.0,795.0,100,51.96
380.0,0.0,0.0,228.0,0.0,932.0,670.0,365,43.25
331.0,0.0,0.0,192.0,0.0,978.0,825.0,3,15.61
297.0,0.0,0.0,186.0,0.0,1055.0,734.0,180,27.66
339.0,0.0,0.0,197.0,0.0,968.0,781.0,90,31.02
155.0,237.0,0.0,174.0,12.0,1047.0,697.0,28,74.99
136.0,162.0,126.0,172.0,10.0,923.0,764.0,28,29.73
331.0,0.0,0.0,193.0,0.0,968.0,821.0,28,37.72
149.0,236.0,0.0,176.0,12.0,846.0,892.0,28,46.93
214.9,54.6,121.9,162.1,9.6,1014.3,780.1,56,44.28
251.4,0.0,118.3,188.5,5.8,1056.4,757.7,100,30.08
333.0,0.0,0.0,192.0,0.0,931.2,842.6,90,25.89
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28,24.44
397.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,34.29
359.9,19.0,141.8,154.8,11.6,942.7,754.3,3,33.7
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28,34.74
305.3,166.8,0.0,203.5,0.0,967.1,631.0,28,32.66
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,51.04
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7,15.82
122.6,183.9,0.0,203.5,0.0,958.2,800.9,7,12.18
236.8,177.8,0.0,185.7,0.0,1046.9,734.3,28,39.46
280.0,129.0,100.0,172.0,9.0,825.0,805.0,28,30.88
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28,63.14
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7,9.62
154.8,0.0,142.8,193.3,9.1,1047.4,696.6,28,39.06
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,100,66.6
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90,47.74
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90,23.25
220.8,147.2,0.0,185.7,0.0,1055.0,744.3,7,15.82
349.0,0.0,0.0,192.0,0.0,1047.0,806.2,90,33.42
212.5,0.0,100.4,159.3,10.4,1003.5,903.8,100,51.72
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7,41.72
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28,48.59
173.0,116.0,0.0,192.0,0.0,946.8,856.8,90,41.89
425.0,106.3,0.0,151.4,18.6,936.0,803.7,7,55.9
251.4,0.0,118.3,192.9,5.8,1043.6,759.3,14,21.92
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,14,19.2
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28,18.13
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,56,31.54
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,3,15.05
159.0,187.0,0.0,176.0,11.0,990.0,789.0,28,20.42
122.6,183.9,0.0,203.5,0.0,884.9,800.1,7,21.86
446.0,24.0,79.0,162.0,11.6,967.0,712.0,56,61.89
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,100,50.6
236.0,0.0,0.0,194.9,0.0,968.0,785.6,7,12.73
446.0,24.0,79.0,162.0,11.6,967.0,712.0,28,32.72
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,7,49.9
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7,10.34
170.3,163.8,0.0,196.1,6.1,1026.6,756.7,28,29.07
158.8,259.7,0.0,185.7,6.4,852.1,655.3,28,29.79
141.9,166.6,0.0,173.5,0.0,977.6,785.3,7,15.61
491.0,26.0,123.0,210.0,3.9,882.0,699.0,3,13.46
397.0,0.0,0.0,192.0,0.0,940.6,756.8,90,43.57
158.0,111.0,195.0,220.0,11.0,898.0,713.0,28,67.11
139.7,209.4,0.0,192.0,0.0,947.0,847.0,7,28.02
190.7,0.0,125.2,162.1,9.9,1046.9,804.0,3,6.88
192.0,288.0,0.0,192.0,0.0,929.8,716.1,7,11.98
284.0,119.7,0.0,168.1,6.4,895.2,785.5,28,7.84
212.6,0.0,100.4,159.4,8.7,1003.8,903.8,56,53.1
192.0,288.0,0.0,192.0,0.0,929.8,716.1,28,29.73
480.0,76.0,0.0,192.0,0.0,801.0,802.0,7,24.92
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,14,23.7
339.0,0.0,0.0,197.0,0.0,968.0,781.0,28,20.97
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,28,46.8
339.0,0.0,0.0,197.0,0.0,968.0,783.0,365,56.61
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90,54.1
333.0,145.0,184.0,200.0,8.0,1033.0,822.0,28,66.42
192.0,288.0,0.0,192.0,0.0,929.8,716.1,90,46.68
158.0,238.0,0.0,176.0,15.0,1119.0,789.0,28,25.18
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,120,39.58
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,35.23
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,28,70.7
238.0,0.0,0.0,186.0,7.0,949.0,847.0,7,10.79
285.0,100.0,78.0,180.0,10.9,914.0,631.0,28,17.22
236.0,0.0,0.0,194.0,0.0,968.0,885.0,14,7.68
290.4,0.0,96.2,168.1,9.4,961.2,865.0,3,23.4
141.3,212.0,0.0,203.5,0.0,971.8,748.5,7,20.87
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,31.35
200.0,133.0,0.0,192.0,0.0,965.4,806.2,90,47.4
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28,20.59
310.0,0.0,0.0,192.0,0.0,970.0,850.0,180,42.7
333.0,0.0,0.0,192.0,0.0,931.2,842.6,90,43.58
203.5,120.5,0.0,203.5,0.0,958.2,800.1,28,33.21
198.6,132.4,0.0,192.0,0.0,978.4,825.5,3,18.13
491.0,26.0,123.8,201.9,11.3,852.1,699.0,56,74.5
173.5,93.4,159.9,173.5,9.7,953.2,775.5,56,50.53
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28,26.23
190.0,190.0,0.0,185.7,0.0,1069.2,754.3,7,9.73
212.6,0.0,100.4,159.4,10.4,1003.5,903.8,14,33.31
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90,48.79
302.0,0.0,0.0,203.0,0.0,974.0,817.0,28,27.22
152.0,144.0,112.0,184.0,3.0,992.0,816.0,28,29.07
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90,47.03
281.0,0.0,0.0,185.0,0.0,1104.0,774.0,28,17.84
157.0,236.0,0.0,192.0,0.0,940.6,781.2,7,24.4
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,61.86
475.0,0.0,0.0,192.0,0.0,936.2,781.2,7,33.4
302.0,0.0,0.0,203.0,0.0,974.0,817.0,3,11.98
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,7,40.29
190.3,0.0,125.2,166.6,7.8,1079.0,798.9,100,46.23
375.0,93.8,0.0,126.6,23.4,852.1,992.6,3,32.4
331.0,0.0,0.0,192.0,0.0,978.0,825.0,360,33.69
342.0,38.0,0.0,228.0,0.0,932.0,670.0,3,11.65
280.0,98.0,82.0,221.0,6.0,860.0,761.0,28,30.39
491.0,26.0,0.0,201.0,3.9,967.0,699.0,28,29.16
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180,79.99
333.0,0.0,0.0,192.0,0.0,931.2,842.6,90,25.18
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,37.92
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,7,15.57
540.0,0.0,0.0,173.0,0.0,1125.0,633.0,28,40.87
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28,37.33
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,7.51
331.0,0.0,0.0,192.0,0.0,978.0,825.0,100,40.06
153.0,116.0,113.0,178.0,7.0,1001.0,784.0,28,32.76
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90,48.72
374.0,189.2,0.0,170.1,10.1,926.1,756.7,56,71.3
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28,30.12
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,180,25.2
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,100,45.9
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,53.96
190.3,0.0,125.2,166.6,9.9,1079.0,798.9,56,61.8
439.0,177.0,0.0,186.0,32.2,884.9,707.9,28,56.14
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28,33.08
289.0,0.0,0.0,192.0,0.0,913.2,895.3,90,35.23
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28,37.42
236.0,157.0,0.0,192.0,0.0,972.6,749.1,28,31.38
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,28,68.5
425.0,106.3,106.1,153.9,15.9,852.1,887.1,28,23.52
307.0,0.0,0.0,193.0,0.0,968.0,812.0,28,27.42
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7,20.59
376.0,0.0,0.0,214.6,2.5,1003.5,762.4,100,35.57
439.0,177.0,0.0,186.0,11.1,884.9,707.9,3,15.09
237.5,237.5,0.0,228.0,0.0,932.0,594.0,270,40.93
203.5,305.3,0.0,203.5,0.0,963.4,630.0,7,9.62
307.0,0.0,0.0,193.0,0.0,812.0,812.0,28,45.94
178.0,13.6,118.3,176.5,4.1,1007.8,746.6,100,43.58
339.2,0.0,0.0,197.9,8.2,949.4,781.2,3,28.6
500.0,0.0,0.0,140.0,5.7,966.0,853.0,28,52.3
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7,11.39
313.3,145.0,0.0,178.5,8.0,1002.0,689.3,7,13.29
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28,22.49
381.4,0.0,118.3,191.8,5.8,1047.8,739.3,28,29.22
190.7,0.0,125.4,166.6,9.9,1090.0,704.3,14,14.54
277.0,0.0,95.0,197.0,11.1,1047.0,639.0,28,25.69
214.9,53.8,121.9,155.6,9.4,1014.3,780.6,91,56.83
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,56,41.05
173.0,116.0,0.0,192.0,0.0,946.8,856.8,14,21.91
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3,22.32
275.1,0.0,121.6,174.8,9.9,1053.5,753.5,3,15.34
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,43.89
212.0,0.0,124.8,159.0,11.54,1085.4,799.5,3,30.12
213.7,98.1,24.5,181.7,6.9,1065.8,785.6,14,34.74
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,360,31.64
289.0,0.0,0.0,192.0,0.0,913.2,895.3,7,21.26
153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28,32.04
151.0,0.0,185.0,167.0,15.0,1074.0,678.0,28,27.42
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,33.06
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28,56.81
252.3,0.0,0.0,185.7,0.0,1111.6,784.3,28,22.93
250.0,0.0,95.7,187.4,5.5,956.9,861.2,28,32.84
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,14,46.9
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,91,66.9
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14,36.15
290.4,0.0,96.2,168.1,9.4,961.2,865.0,100,52.44
355.0,19.0,97.0,158.0,13.9,967.0,871.0,7,6.88
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90,34.56
313.3,0.0,113.0,179.6,8.9,1001.9,688.7,28,82.6
158.8,210.7,0.0,187.4,8.2,1049.3,688.7,28,43.58
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,7,15.07
213.8,98.1,24.5,181.7,9.5,1065.8,785.4,28,38.7
298.1,0.0,108.9,209.7,8.0,838.5,815.4,28,40.86
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91,66.6
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90,36.3
165.0,128.5,132.1,175.1,8.1,1005.8,746.6,28,35.08
350.0,0.0,0.0,203.0,0.0,974.0,775.0,180,39.59
322.0,145.0,0.0,178.0,8.0,1000.0,822.0,28,35.23
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90,53.52
304.0,76.0,0.0,228.0,0.0,932.0,670.0,3,26.23
212.5,0.0,100.5,165.6,8.1,1006.3,903.6,28,40.71
135.7,0.0,195.2,181.7,9.5,959.2,705.2,28,13.2
200.0,133.0,0.0,192.0,0.0,965.4,806.2,7,13.29
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28,81.75
151.0,136.0,0.0,178.0,7.0,941.0,774.0,28,56.14
439.0,178.1,0.0,186.7,28.2,884.9,707.9,56,64.3
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7,54.9
252.0,0.0,0.0,186.0,0.0,968.0,889.0,3,21.54
374.0,187.0,0.0,145.9,22.0,944.7,755.8,91,76.24
238.0,0.0,0.0,185.0,0.0,1119.0,789.0,28,37.4
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,28,39.0
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,100,59.3
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,28,31.35
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28,45.71
165.0,144.7,0.0,175.5,8.2,1005.6,746.8,100,45.08
387.0,20.0,94.0,157.0,13.9,938.0,845.0,7,34.9
522.0,0.0,0.0,146.0,0.0,896.0,896.0,28,39.36
183.9,122.6,0.0,203.5,0.0,959.2,800.0,3,4.57
296.0,0.0,0.0,192.0,0.0,1031.0,758.0,28,33.06
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,7,25.61
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,7,21.16
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7,18.13
310.0,0.0,0.0,192.0,0.0,970.0,850.0,180,39.38
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28,37.92
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,7.68
339.0,0.0,0.0,197.0,0.0,968.0,781.0,3,9.87
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28,51.04
144.0,15.0,132.0,168.0,10.0,884.0,821.0,28,17.2
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7,14.7
239.6,0.0,0.0,185.7,0.0,1066.0,734.3,100,36.35
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,7,11.39
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,7,15.52
425.0,106.3,0.0,153.5,16.5,852.1,887.1,56,71.3
194.7,0.0,125.2,183.4,9.9,998.0,903.6,28,21.29
144.0,170.0,133.0,192.0,8.0,814.0,805.0,28,46.93
331.0,0.0,0.0,192.0,0.0,978.0,825.0,180,33.06
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7,26.05
425.0,172.6,0.0,153.6,8.2,852.1,867.2,28,33.8
310.0,0.0,0.0,192.0,0.0,970.0,850.0,180,38.11
277.1,0.0,97.4,160.6,11.8,973.9,875.6,3,12.46
425.0,106.3,0.0,153.5,16.5,852.1,803.7,56,52.61
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7,19.01
387.0,20.0,94.0,157.0,13.9,938.0,845.0,3,50.94
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28,60.29
288.0,192.0,0.0,192.0,0.0,932.0,717.8,28,39.6
198.6,132.4,0.0,192.0,0.0,978.4,825.5,3,4.9
295.7,0.0,95.6,194.9,5.5,955.1,859.2,14,26.92
307.0,0.0,0.0,193.0,0.0,968.0,812.0,365,28.1
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90,21.91
313.0,145.0,113.0,178.0,8.0,967.0,667.0,28,54.1
475.0,0.0,0.0,228.0,0.0,932.0,594.0,180,57.23
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28,8.54
305.3,203.5,0.0,203.5,0.0,965.4,631.0,7,29.23
350.0,0.0,0.0,203.0,0.0,974.0,775.0,3,12.46
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,25.02
425.0,106.3,0.0,147.4,16.5,852.1,887.1,56,53.39
425.0,106.3,0.0,151.4,18.6,936.0,803.7,56,72.3
397.0,0.0,0.0,192.0,0.0,940.6,785.6,7,18.2
313.0,145.0,113.0,178.0,7.0,833.0,816.0,28,32.05
262.0,111.0,86.0,195.0,5.0,895.0,733.0,28,37.44
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,7,15.42
277.0,0.0,0.0,191.0,0.0,968.0,856.0,28,25.02
194.7,0.0,100.4,159.3,7.8,1003.5,903.6,56,26.86
212.5,0.0,100.4,159.5,8.7,1005.8,903.8,100,42.42
475.0,0.0,0.0,228.0,0.0,932.0,594.0,7,13.52
387.0,20.0,94.0,157.0,10.3,938.0,845.0,3,44.28
151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28,65.91
212.0,0.0,0.0,185.7,0.0,1085.4,799.5,28,43.7
272.8,0.0,0.0,185.7,0.0,1012.4,714.3,28,32.88
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,3,3.32
289.0,133.7,0.0,194.9,5.5,924.1,760.1,28,34.29
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28,21.65
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28,29.93
154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28,36.96
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,56,71.3
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90,28.63
212.1,0.0,0.0,180.3,7.8,1057.6,779.3,28,58.52
194.7,0.0,100.5,170.2,7.5,998.0,901.8,14,19.11
255.5,166.8,0.0,185.7,0.0,955.8,674.5,7,22.63
218.2,54.6,123.8,140.8,5.5,973.9,770.1,56,52.44
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3,12.84
491.0,26.0,123.0,210.0,3.9,882.0,699.0,28,66.0
480.0,0.0,0.0,192.0,0.0,936.0,721.0,7,39.58
322.0,0.0,0.0,203.0,0.0,974.0,800.0,180,46.25
300.0,0.0,0.0,203.0,0.0,974.0,875.0,3,6.81
382.5,0.0,0.0,192.0,0.0,940.6,785.6,90,59.8
531.3,0.0,121.9,154.8,11.3,1058.6,778.5,56,79.99
281.0,114.6,0.0,186.0,0.0,972.6,750.0,28,35.23
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7,36.8
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,6.27
382.0,0.0,0.0,186.0,0.0,1111.0,784.0,28,55.64
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7,21.06
153.1,0.0,113.0,178.5,7.4,1001.9,688.7,28,10.54
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180,42.62
190.3,0.0,0.0,185.7,0.0,1076.2,759.3,28,30.08
355.0,15.0,132.0,168.0,5.9,879.0,730.0,28,13.82
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7,22.14
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,14.6
252.0,0.0,0.0,186.0,0.0,1111.0,784.0,7,17.24
148.0,175.0,0.0,171.0,2.0,1000.0,828.0,28,26.23
167.4,129.9,128.6,168.4,7.8,1006.3,746.6,28,19.54
218.2,0.0,124.1,160.7,11.3,1076.2,778.5,14,17.34
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28,73.7
339.2,0.0,0.0,192.0,0.0,935.4,781.2,7,11.98
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7,16.11
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,100,56.85
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,33.09
382.0,0.0,0.0,186.0,0.0,888.0,789.0,7,49.25
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28,25.08
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,180,38.6
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7,25.18
190.7,0.0,100.5,170.2,7.5,998.0,901.8,3,6.9
362.6,0.0,0.0,164.9,11.6,944.7,755.8,28,29.55
349.0,0.0,0.0,192.0,0.0,1047.8,717.8,28,25.69
307.0,0.0,0.0,193.0,0.0,968.0,812.0,3,19.77
436.0,151.2,0.0,228.0,0.0,941.6,674.3,28,53.9
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28,23.35
139.6,209.4,0.0,192.0,0.0,1047.08,806.9,28,25.46
310.0,0.0,0.0,192.0,0.0,970.0,850.0,28,31.18
350.0,0.0,0.0,203.0,0.0,974.0,775.0,3,14.7
143.0,169.0,143.0,191.0,8.0,967.0,643.0,28,23.52
233.8,0.0,0.0,197.9,4.6,947.0,852.2,3,11.98
310.0,0.0,0.0,192.0,0.0,970.0,850.0,90,50.73
374.2,0.0,0.0,214.6,10.1,1003.8,762.4,3,32.85
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,10.09
198.6,132.4,0.0,192.0,0.0,978.4,825.5,360,43.7
491.0,26.0,123.0,201.0,3.9,822.0,699.0,3,9.73
231.8,0.0,121.6,185.7,6.7,1076.2,759.3,7,25.18
304.0,140.0,0.0,214.0,6.0,895.0,722.0,28,37.26
220.8,147.2,0.0,185.7,0.0,1055.0,744.3,28,67.7
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,7,59.8
322.0,0.0,0.0,203.0,0.0,974.0,800.0,28,32.24
190.7,0.0,125.4,162.1,7.0,1090.0,804.0,28,33.4
237.0,237.0,0.0,228.0,0.0,932.0,594.0,28,12.25
469.0,117.2,0.0,137.8,32.2,852.1,840.5,91,61.89
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28,24.85
382.0,0.0,0.0,186.0,0.0,1111.0,784.0,28,32.76
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,23.79
192.0,288.0,0.0,192.0,0.0,932.0,717.8,28,24.4
165.0,128.5,0.0,175.1,16.1,1005.8,746.6,56,56.7
149.0,0.0,128.0,182.0,7.0,953.0,780.0,28,25.37
134.0,190.0,195.0,193.0,0.0,1069.0,669.0,28,65.2
192.0,288.0,0.0,192.0,0.0,929.8,716.1,28,28.63
198.6,166.8,0.0,192.0,0.0,978.4,825.5,365,27.34
297.2,0.0,117.5,174.8,9.5,999.7,822.2,28,44.87
295.7,0.0,0.0,171.5,8.9,955.1,859.2,7,11.36
331.0,0.0,0.0,192.0,0.0,978.0,825.0,90,50.08
424.0,22.0,132.0,168.0,20.8,822.0,750.0,28,53.69
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28,30.14
387.0,20.0,94.0,157.0,11.6,938.0,845.0,7,33.42
277.0,0.0,0.0,191.0,0.0,968.0,856.0,180,35.34
255.0,0.0,0.0,192.0,0.0,889.8,945.0,90,42.33
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,90,58.78
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7,13.46
238.1,0.0,94.1,186.7,7.0,949.9,847.0,3,7.84
127.0,0.0,0.0,192.0,0.0,978.0,825.0,3,25.51
491.0,26.0,123.0,210.0,3.9,882.0,699.0,28,58.8
